GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
 "21000","Kentucky",5,SAINC5N,1602,"622","    Hospitals","Thousands of dollars",2307206,2478711,2285214,2462624,2717298,2956880,3233948,3330757,3506978,3640135,3747365,3963527,4166546,4479745,4841544,4776521,4732296,5029995,5342865,5435478,5746251,5953043
 "21000","Kentucky",5,SAINC5N,1603,"623","    Nursing and residential care facilities","Thousands of dollars",725272,784487,868782,894065,971178,1051660,1117063,1151875,1170107,1217060,1306824,1342153,1406273,1445169,1435962,1430511,1449679,1491046,1503421,1576375,1726005,1823258
 "21000","Kentucky",5,SAINC5N,1604,"624","    Social assistance","Thousands of dollars",353996,394101,453607,496131,555583,599881,643798,689262,713867,731507,755640,787270,860959,891081,915664,974333,1016636,1107206,1144448,1190383,1273150,1393952
 "21000","Kentucky",5,SAINC5N,1700,"71","   Arts, entertainment, and recreation","Thousands of dollars",304184,332898,372538,368916,407126,435489,463160,466005,475190,514816,491418,499826,532836,539139,576502,639795,683781,690717,707368,732403,781321,820676
 "21000","Kentucky",5,SAINC5N,1701,"711","    Performing arts, spectator sports, and related industries","Thousands of dollars",125110,133854,156381,162895,185606,208093,223227,217451,213496,241105,243744,247061,259878,269073,276757,326035,369405,366330,370034,386616,406669,426014
 "21000","Kentucky",5,SAINC5N,1702,"712","    Museums, historical sites, and similar institutions","Thousands of dollars",13231,17127,19862,20174,22019,23299,26594,24831,20501,24802,23312,28650,34211,30214,43651,42460,49261,47471,60678,65385,77461,82110
 "21000","Kentucky",5,SAINC5N,1703,"713","    Amusement, gambling, and recreation industries","Thousands of dollars",165843,181917,196295,185847,199501,204097,213339,223723,241193,248909,224362,224115,238747,239852,256094,271300,265115,276916,276656,280402,297191,312552
 "21000","Kentucky",5,SAINC5N,1800,"72","   Accommodation and food services","Thousands of dollars",2006054,2150140,2232641,2130220,2214610,2440637,2768714,2819839,2939481,2920216,2888776,2869075,3069318,3234022,3401851,3604491,3915611,4202314,4470210,4482777,4429126,4631778
 "21000","Kentucky",5,SAINC5N,1801,"721","    Accommodation","Thousands of dollars",308470,326602,347132,331922,325201,330543,334122,401721,471592,505957,488087,321563,337137,372126,366862,550176,612183,633457,695232,600218,487048,513054
 "21000","Kentucky",5,SAINC5N,1802,"722","    Food services and drinking places","Thousands of dollars",1697584,1823538,1885509,1798298,1889409,2110094,2434592,2418118,2467889,2414259,2400689,2547512,2732181,2861896,3034989,3054315,3303428,3568857,3774978,3882559,3942078,4118724
 "21000","Kentucky",5,SAINC5N,1900,"81","   Other services (except government and government enterprises)","Thousands of dollars",2579630,2769523,2969170,2762143,3083205,3128034,3219493,3357516,3482516,3436494,3359370,3439603,3731443,3820922,4124716,4093818,4303143,4390051,4487990,4629261,4862834,5086687
 "21000","Kentucky",5,SAINC5N,1901,"811","    Repair and maintenance","Thousands of dollars",894846,989505,1062045,937528,1037056,1035493,1057809,1103887,1162711,1117969,1013070,1042173,1165561,1218201,1326499,1285139,1327920,1347580,1376178,1422218,1493174,1574469
 "21000","Kentucky",5,SAINC5N,1902,"812","    Personal and laundry services","Thousands of dollars",827438,877972,932693,811972,904112,894314,920546,998122,1066224,1020063,891582,930388,1093926,1118161,1195110,1187645,1261600,1289863,1319701,1369594,1436976,1488778
 "21000","Kentucky",5,SAINC5N,1903,"813","    Religious, grantmaking, civic, professional, and similar organizations","Thousands of dollars",733057,792177,861626,906755,1039578,1085566,1122526,1136865,1127988,1161622,1311288,1337774,1358774,1364320,1468616,1480323,1552966,1589037,1639012,1695325,1766035,1849682
 "21000","Kentucky",5,SAINC5N,1904,"814","    Private households","Thousands of dollars",124289,109869,112806,105888,102459,112661,118612,118642,125593,136840,143430,129268,113182,120240,134491,140711,160657,163571,153099,142124,166649,173758
 "21000","Kentucky",5,SAINC5N,2000,"...","  Government and government enterprises","Thousands of dollars",11156933,11931555,12593892,13426185,14175306,14986520,15790444,17142688,18465223,19493189,20965718,20874141,22679862,22665676,22552895,22764410,22529264,22908802,22252750,22261149,23013868,23432036
 "21000","Kentucky",5,SAINC5N,2001,"...","   Federal civilian","Thousands of dollars",1773033,1816852,1981127,2045823,2119147,2224489,2411728,2538115,2666898,2755737,2930055,3087876,3243838,3370171,3283884,3205226,3260604,3305752,3405192,3440213,3500049,3560267
 "21000","Kentucky",5,SAINC5N,2002,"...","   Military","Thousands of dollars",1439472,1524843,1638144,1761481,1919199,2277409,2407885,2955328,3275453,3360112,3851288,4097279,4435903,4751663,4412502,4140127,3866299,3707186,3397547,3465570,3546645,3647180
 "21000","Kentucky",5,SAINC5N,2010,"...","   State and local","Thousands of dollars",7944428,8589860,8974621,9618881,10136960,10484622,10970831,11649245,12522872,13377340,14184375,13688986,15000121,14543842,14856509,15419057,15402361,15895864,15450011,15355366,15967174,16224589
 "21000","Kentucky",5,SAINC5N,2011,"...","    State government","Thousands of dollars",3020613,3233335,3440972,3668893,3916468,4005719,4149012,4444325,4723107,5080984,5318581,5073556,5598542,5422370,5622135,5900155,5962630,6191781,6027793,5944958,6167189,6226070
 "21000","Kentucky",5,SAINC5N,2012,"...","    Local government","Thousands of dollars",4923815,5356525,5533649,5949988,6220492,6478903,6821819,7204920,7799765,8296356,8865794,8615430,9401579,9121472,9234374,9518902,9439731,9704083,9422218,9410408,9799985,9998519
 "22000","Louisiana",5,SAINC5N,10,"...","Personal income (thousands of dollars)","Thousands of dollars",98943993,101397141,107072494,114459006,117698461,121131961,126295608,135921323,143643335,157374298,168069987,163751636,171098211,177105109,186589357,189197121,198233939,200110253,198951960,205188041,215308671,220629680
 "22000","Louisiana",5,SAINC5N,20,"...","Population (persons) 2/","Number of persons",4440344,4460811,4471885,4477875,4497267,4521042,4552238,4576628,4302665,4375581,4435586,4491648,4544532,4575625,4600972,4624527,4644013,4664628,4678135,4670560,4659690,4648794
 "22000","Louisiana",5,SAINC5N,30,"...","Per capita personal income (dollars) 3/","Dollars",22283,22731,23943,25561,26171,26793,27744,29699,33385,35966,37891,36457,37649,38706,40554,40912,42686,42900,42528,43932,46207,47460
 "22000","Louisiana",5,SAINC5N,35,"..."," Earnings by place of work","Thousands of dollars",71525160,73947489,78158188,83629559,86666273,90123143,93010152,97082303,104028882,109757143,117822918,115721098,121580904,123463754,128701204,133486329,141303892,138928266,135183016,139167633,145709056,148628263
 "22000","Louisiana",5,SAINC5N,36,"..."," Less: Contributions for government social insurance 4/","Thousands of dollars",7529900,7650556,7906080,8344845,8644175,8884961,9166859,9386593,10064220,10738629,11404668,11365562,11720989,10832089,11163519,13013630,13558792,13806446,13760242,14128516,14845241,15046751
 "22000","Louisiana",5,SAINC5N,37,"...","  Employee and self-employed contributions for government social insurance","Thousands of dollars",3922603,4001730,4126046,4377263,4550432,4681364,4847541,5029001,5450730,5813782,6191444,6191408,6406229,5247428,5405711,7067514,7406152,7512598,7593792,7818798,8302683,8427570
 "22000","Louisiana",5,SAINC5N,38,"...","  Employer contributions for government social insurance","Thousands of dollars",3607297,3648826,3780034,3967582,4093743,4203597,4319318,4357592,4613490,4924847,5213224,5174154,5314760,5584661,5757808,5946116,6152640,6293848,6166450,6309718,6542558,6619181
 "22000","Louisiana",5,SAINC5N,42,"..."," Plus: Adjustment for residence 5/","Thousands of dollars",-236281,-216713,-229986,-272042,-298715,-348643,-382581,-361124,-424187,-451983,-496665,-483958,-513834,-414136,-348201,-410620,-561419,-579397,-744670,-968658,-905598,-702959
 "22000","Louisiana",5,SAINC5N,45,"..."," Equals: Net earnings by place of residence","Thousands of dollars",63758979,66080220,70022122,75012672,77723383,80889539,83460712,87334586,93540475,98566531,105921585,103871578,109346081,112217529,117189484,120062079,127183681,124542423,120678104,124070459,129958217,132878553
 "22000","Louisiana",5,SAINC5N,46,"..."," Plus: Dividends, interest, and rent 6/","Thousands of dollars",18371998,18066064,19362045,19162685,18602425,18820822,19185006,20867167,24542549,32214029,31860979,27769155,27262053,29941090,33686665,32176930,34375726,35051698,35301527,36699652,39145178,39389409
 "22000","Louisiana",5,SAINC5N,47,"..."," Plus: Personal current transfer receipts","Thousands of dollars",16813016,17250857,17688327,20283649,21372653,21421600,23649890,27719570,25560311,26593738,30287423,32110903,34490077,34946490,35713208,36958112,36674532,40516132,42972329,44417930,46205276,48361718
 "22000","Louisiana",5,SAINC5N,50,"..."," Wages and salaries","Thousands of dollars",53105054,54055815,56101018,58748984,60587573,62675430,65480495,67930926,72521533,78328895,83643408,82280463,83587194,86069492,89000904,91411431,95471424,97226094,95649957,97648783,101705730,104024340
 "22000","Louisiana",5,SAINC5N,60,"..."," Supplements to wages and salaries","Thousands of dollars",11019241,11550723,12225216,13383096,14127176,15026268,15911651,16568725,17270637,18126324,18929821,19449778,20830342,20133485,20787020,21564158,22751176,22881847,22906002,23649058,24808651,24821976
 "22000","Louisiana",5,SAINC5N,61,"...","  Employer contributions for employee pension and insurance funds 7/","Thousands of dollars",7411944,7901897,8445182,9415514,10033433,10822671,11592333,12211133,12657147,13201477,13716597,14275624,15515582,14548824,15029212,15618042,16598536,16587999,16739552,17339340,18266093,18202795
 "22000","Louisiana",5,SAINC5N,62,"...","  Employer contributions for government social insurance","Thousands of dollars",3607297,3648826,3780034,3967582,4093743,4203597,4319318,4357592,4613490,4924847,5213224,5174154,5314760,5584661,5757808,5946116,6152640,6293848,6166450,6309718,6542558,6619181
 "22000","Louisiana",5,SAINC5N,70,"..."," Proprietors' income 8/","Thousands of dollars",7400865,8340951,9831954,11497479,11951524,12421445,11618006,12582652,14236712,13301924,15249689,13990857,17163368,17260777,18913280,20510740,23081292,18820325,16627057,17869792,19194675,19781947
 "22000","Louisiana",5,SAINC5N,71,"...","  Farm proprietors' income","Thousands of dollars",275398,436735,424343,444161,218379,638698,592541,499089,545875,554936,343251,546336,601941,677691,933381,1302766,709608,382811,413274,563251,532782,469262
 "22000","Louisiana",5,SAINC5N,72,"...","  Nonfarm proprietors' income","Thousands of dollars",7125467,7904216,9407611,11053318,11733145,11782747,11025465,12083563,13690837,12746988,14906438,13444521,16561427,16583086,17979899,19207974,22371684,18437514,16213783,17306541,18661893,19312685
 "22000","Louisiana",5,SAINC5N,81,"111-112"," Farm earnings","Thousands of dollars",464321,635637,621963,659278,430475,793557,793513,674404,727407,764908,540514,740875,797789,846221,1181534,1502235,869723,614259,601470,760529,727556,622807
 "22000","Louisiana",5,SAINC5N,82,"..."," Nonfarm earnings","Thousands of dollars",71060839,73311852,77536225,82970281,86235798,89329586,92216639,96407899,103301475,108992235,117282404,114980223,120783115,122617533,127519670,131984094,140434169,138314007,134581546,138407104,144981500,148005456
 "22000","Louisiana",5,SAINC5N,90,"113-814","  Private nonfarm earnings","Thousands of dollars",58001685,59655769,63197661,67755701,69753499,71638547,73371847,76895212,83878816,88262835,94930721,91916079,96944234,98603215,104130890,108843617,117612796,115432456,111641069,114587730,120236959,122763675
 "22000","Louisiana",5,SAINC5N,100,"113-115","   Forestry, fishing, and related activities","Thousands of dollars",411103,407959,454986,471815,465284,425931,343798,331923,357241,318465,311081,307952,505576,445327,505488,430708,471983,536373,604291,545823,581243,600831
 "22000","Louisiana",5,SAINC5N,101,"113","    Forestry and logging","Thousands of dollars",173508,153809,149722,153893,158704,155904,150758,151318,154727,156001,162497,163739,208738,162997,182295,170373,185694,187273,221691,181643,228699,235400
 "22000","Louisiana",5,SAINC5N,102,"114","    Fishing, hunting and trapping","Thousands of dollars",90069,102136,127505,115190,111426,101652,67638,56311,60347,47505,42630,46539,176602,149925,167595,104468,121550,175040,201513,185193,167796,171476
 "22000","Louisiana",5,SAINC5N,103,"115","    Support activities for agriculture and forestry","Thousands of dollars",147526,152014,177759,202732,195154,168375,125402,124294,142167,114959,105954,97674,120236,132405,155598,155867,164739,174060,181087,178987,184748,193955
 "22000","Louisiana",5,SAINC5N,200,"21","   Mining, quarrying, and oil and gas extraction","Thousands of dollars",4438545,3972718,4919932,6700273,6509213,6577388,4775582,5514601,6198708,5380326,8122031,5597388,6003462,5112844,5687109,7954304,11427289,7940280,5438001,5859623,7176859,7372983
 "22000","Louisiana",5,SAINC5N,201,"211","    Oil and gas extraction","Thousands of dollars",2549951,2401445,3138902,4466887,4486130,4440212,2663549,3221088,3223149,2164844,4315943,2242521,2416699,1472356,1756833,3986705,7123621,4413023,2910910,3362715,4096699,4189016
 "22000","Louisiana",5,SAINC5N,202,"212","    Mining (except oil and gas)","Thousands of dollars",161808,153965,153822,124304,111548,126238,123247,110298,139661,125222,128979,116954,109054,121843,98964,88391,93280,83624,82469,86363,123881,128954
 "22000","Louisiana",5,SAINC5N,203,"213","    Support activities for mining","Thousands of dollars",1726786,1417308,1627208,2109082,1911535,2010938,1988786,2183215,2835898,3090260,3677109,3237913,3477709,3518645,3831312,3879208,4210388,3443633,2444622,2410545,2956279,3055013
 "22000","Louisiana",5,SAINC5N,300,"22","   Utilities","Thousands of dollars",437118,467406,509372,680167,717279,714642,831683,822417,832085,821880,935717,1046224,1123513,1214575,1086637,1000758,1037998,1035311,1058312,1089086,1173957,1212059
 "22000","Louisiana",5,SAINC5N,400,"23","   Construction","Thousands of dollars",5492566,5729095,5963183,5919327,5872034,6124934,6421582,6831856,8627965,9417353,10001632,10310210,10496581,10730708,11435804,11414585,12349143,12454664,12414232,13273333,13831188,13251376
 "22000","Louisiana",5,SAINC5N,401,"236","    Construction of buildings","Thousands of dollars",1086259,1109082,1125804,1061003,1033656,1087605,1254984,1425340,1811949,2059739,2346016,2389697,2456513,2611225,2971497,2754628,2542000,2308706,2741882,3417426,3659426,3195251
 "22000","Louisiana",5,SAINC5N,402,"237","    Heavy and civil engineering construction","Thousands of dollars",1741226,1760917,1740368,1699045,1644554,1655407,1691102,1740245,2201589,2575702,2972757,3150784,2949348,3023791,3090781,3103423,3730871,4251552,4088770,4196302,4016862,3815451
 "22000","Louisiana",5,SAINC5N,403,"238","    Specialty trade contractors","Thousands of dollars",2665081,2859096,3097011,3159279,3193824,3381922,3475496,3666271,4614427,4781912,4682859,4769729,5090720,5095692,5373526,5556534,6076272,5894406,5583580,5659605,6154900,6240674
 "22000","Louisiana",5,SAINC5N,500,"31-33","   Manufacturing","Thousands of dollars",8715660,8827074,8933121,9601827,9568652,9955262,10577185,10514989,10884443,11479496,11899934,11374243,11595735,11983391,12422095,12795768,13563683,13424244,12775066,13121655,13812439,14350920
 "22000","Louisiana",5,SAINC5N,510,"321,327-339","    Durable goods manufacturing","Thousands of dollars",3805805,3774714,3777204,4065463,4058535,4110861,4380060,4503189,5015224,5483877,5532274,5071282,5000573,5141404,5340059,5535271,5893888,5595124,4924637,5008005,5284115,5482515
 "22000","Louisiana",5,SAINC5N,511,"321","     Wood product manufacturing","Thousands of dollars",342230,366322,372521,365825,364881,346270,361158,387395,395117,401901,365624,304686,304127,315728,319984,356443,382996,409268,400450,410192,439588,474172
 "22000","Louisiana",5,SAINC5N,512,"327","     Nonmetallic mineral product manufacturing","Thousands of dollars",237106,246719,266275,275708,264113,278768,278851,308454,345787,360796,362176,323919,334689,340619,334160,338340,366059,372456,371987,379831,384670,400339
 "22000","Louisiana",5,SAINC5N,513,"331","     Primary metal manufacturing","Thousands of dollars",169481,160263,162308,175763,154602,149567,163750,178810,208121,201439,280558,174929,208679,310614,307892,277060,263197,316464,280264,312563,379769,399567
 "22000","Louisiana",5,SAINC5N,514,"332","     Fabricated metal product manufacturing","Thousands of dollars",779065,752442,766641,864091,849177,813997,796023,842696,1034577,1208826,1258202,1113126,1092507,1178045,1357028,1470017,1602919,1533186,1296580,1245351,1304107,1355058
 "22000","Louisiana",5,SAINC5N,515,"333","     Machinery manufacturing","Thousands of dollars",706415,642662,643131,749952,752037,691754,735509,821978,947488,1082072,1159762,1218913,1191589,1191646,1228750,1332438,1496545,1331764,1157118,1246562,1322358,1346479
 "22000","Louisiana",5,SAINC5N,516,"334","     Computer and electronic product manufacturing","Thousands of dollars",169999,192259,182260,154452,128487,114641,115787,134543,148611,152967,158260,156524,150188,144584,168499,185204,209964,198163,173254,186595,224532,240393
 "22000","Louisiana",5,SAINC5N,517,"335","     Electrical equipment, appliance, and component manufacturing","Thousands of dollars",88745,94573,102497,98045,87724,87608,76637,77570,79809,73351,81271,87396,91617,95508,104225,116466,106980,108022,114106,120170,112042,123534
 "22000","Louisiana",5,SAINC5N,518,"3361-3363","     Motor vehicles, bodies and trailers, and parts manufacturing","Thousands of dollars",267498,254258,274543,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),61281,(D),(D),(D),(D),(D)
 "22000","Louisiana",5,SAINC5N,519,"3364-3369","     Other transportation equipment manufacturing","Thousands of dollars",916084,921810,850148,(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),(D),1076662,(D),(D),(D),(D),(D)
 "22000","Louisiana",5,SAINC5N,521,"337","     Furniture and related product manufacturing","Thousands of dollars",43925,44929,47167,45746,47089,47598,50351,50190,63555,65970,62955,48037,43824,43868,44787,47772,51456,55206,61448,67208,64712,59645
 "22000","Louisiana",5,SAINC5N,522,"339","     Miscellaneous manufacturing","Thousands of dollars",85257,98477,109713,106259,113493,143308,179145,187570,207888,228701,227383,211576,214824,238924,250211,266435,275829,275910,269155,258957,279853,279632
 "22000","Louisiana",5,SAINC5N,530,"311-316,322-326","    Nondurable goods manufacturing","Thousands of dollars",4909855,5052360,5155917,5536364,5510117,5844401,6197125,6011800,5869219,5995619,6367660,6302961,6595162,6841987,7082036,7260497,7669795,7829120,7850429,8113650,8528324,8868405
 "22000","Louisiana",5,SAINC5N,531,"311","     Food manufacturing","Thousands of dollars",577109,644795,653824,683613,748206,777388,799710,808438,791862,788567,840158,830756,869427,815690,794921,773287,776404,848304,828197,908468,953599,991754
 "22000","Louisiana",5,SAINC5N,532,"312","     Beverage and tobacco product manufacturing","Thousands of dollars",74863,97039,109820,129028,128853,135328,140107,148074,153354,169865,191032,186993,225269,197467,223161,246043,206465,181451,170391,184573,172106,170558
 "22000","Louisiana",5,SAINC5N,533,"313","     Textile mills","Thousands of dollars",22961,23506,25652,30075,30833,31798,28541,28517,25403,26005,25111,13547,15177,14730,17044,18466,18021,18288,18188,15756,22552,24482
 "22000","Louisiana",5,SAINC5N,534,"314","     Textile product mills","Thousands of dollars",42762,42840,44168,41969,38856,38062,32938,27579,29690,30658,30787,27265,25511,26531,31933,33291,41199,39864,40508,42992,41173,40431
 "22000","Louisiana",5,SAINC5N,535,"315","     Apparel manufacturing","Thousands of dollars",103886,95187,87136,97002,42080,29166,22661,22426,18607,15421,14360,12367,13944,12758,15613,13852,13675,10912,9572,10091,10482,11883
 "22000","Louisiana",5,SAINC5N,536,"316","     Leather and allied product manufacturing","Thousands of dollars",(T),(T),(T),1660,1436,1696,3946,5081,6499,7257,7561,5960,4769,5397,5404,7610,4591,3028,4378,5500,6108,4215
 "22000","Louisiana",5,SAINC5N,537,"322","     Paper manufacturing","Thousands of dollars",639542,650130,667224,681614,693066,697134,715686,714521,684959,673377,650750,611141,598210,601136,615174,627895,648780,668171,652372,665346,694479,683331
 "22000","Louisiana",5,SAINC5N,538,"323","     Printing and related support activities","Thousands of dollars",131861,135318,140092,139939,139863,145951,144266,137866,137710,144499,147314,143943,150203,149783,151604,153900,161857,157308,154524,157243,152511,148521
 "22000","Louisiana",5,SAINC5N,539,"324","     Petroleum and coal products manufacturing","Thousands of dollars",902669,884961,852841,1126865,1086241,1149980,1175311,1261410,1483343,1448589,1626094,1681318,1734801,1753545,1811245,1951249,2188152,2293983,2255749,2224664,2342706,2384383
 "22000","Louisiana",5,SAINC5N,541,"325","     Chemical manufacturing","Thousands of dollars",2247094,2299062,2388792,2420790,2420985,2650466,2924429,2626845,2275148,2419713,2540756,2517932,2700505,3030047,3177675,3205399,3373905,3373459,3481553,3648394,3873583,4123640
 "22000","Louisiana",5,SAINC5N,542,"326","     Plastics and rubber products manufacturing","Thousands of dollars",164537,176947,183624,183809,179698,187432,209530,231043,262644,271668,293737,271739,257346,234903,238262,229505,236746,234352,234997,250623,259025,285207
 "22000","Louisiana",5,SAINC5N,600,"42","   Wholesale trade","Thousands of dollars",3360439,3324441,3461669,3705003,3838780,3977918,4282891,4474942,4844915,4994015,5142402,4881757,5008009,5169948,5469316,5646192,5906592,5917597,5711977,5859389,6309698,6413718
 "22000","Louisiana",5,SAINC5N,700,"44-45","   Retail trade","Thousands of dollars",5139730,5458693,5635897,5690066,5957349,6062233,6426211,6857461,7803510,7987988,7550566,7508246,7788394,7945263,8346303,8493406,8754367,8913381,8946020,8935959,9074876,9200975
 "22000","Louisiana",5,SAINC5N,701,"441","    Motor vehicle and parts dealers","Thousands of dollars",1020849,1089194,1118737,1159033,1208638,1246426,1225494,1382201,1582557,1507848,1376849,1188737,1252550,1379505,1514433,1605596,1668167,1705887,1728783,1713068,1736618,1791729
 "22000","Louisiana",5,SAINC5N,702,"442","    Furniture and home furnishings stores","Thousands of dollars",172754,186005,194104,195703,208273,220399,228275,236648,347285,348115,311638,253760,239635,245558,247185,252204,248257,256841,263969,284623,260788,253101
 "22000","Louisiana",5,SAINC5N,703,"443","    Electronics and appliance stores","Thousands of dollars",152369,160607,152483,158322,172622,173088,179031,194323,233991,245662,262274,230347,228077,241306,246957,243091,243091,300070,309361,310229,311911,311380
 "22000","Louisiana",5,SAINC5N,704,"444","    Building material and garden equipment and supplies dealers","Thousands of dollars",465962,500003,514204,524307,548640,584998,622260,668850,857400,864498,817886,780726,791053,835608,887331,932370,948060,923925,932095,920316,925632,930826
 "22000","Louisiana",5,SAINC5N,705,"445","    Food and beverage stores","Thousands of dollars",883528,947998,977054,933432,947264,993203,1009702,998333,997803,991825,917447,1093821,1125881,1097496,1139346,1170060,1219150,1318953,1338357,1389923,1416135,1459157
 "22000","Louisiana",5,SAINC5N,706,"446","    Health and personal care stores","Thousands of dollars",373767,408461,428120,450373,487281,534741,569672,593372,621771,643614,665875,707824,768986,760941,801654,820757,844899,845600,863802,879064,920915,931233
 "22000","Louisiana",5,SAINC5N,707,"447","    Gasoline stations","Thousands of dollars",378451,397285,419402,426950,428530,360694,570356,710662,836981,956051,743870,810799,950532,913401,984944,889632,886140,797999,774725,726362,727343,760762
 "22000","Louisiana",5,SAINC5N,708,"448","    Clothing and clothing accessories stores","Thousands of dollars",306644,320709,335772,324580,337304,350116,360103,355691,372616,402468,403852,385770,400920,384020,392832,402858,403133,416294,424070,421588,428322,426389
 "22000","Louisiana",5,SAINC5N,709,"451","    Sporting goods, hobby, musical instrument, and book stores","Thousands of dollars",121865,127018,128623,128292,133792,135211,135625,139543,160670,170002,179633,181272,188604,209788,208013,206243,212258,219867,211214,198529,196575,193009
 "22000","Louisiana",5,SAINC5N,711,"452","    General merchandise stores","Thousands of dollars",840847,871916,907660,909298,995089,1068806,1094785,1163133,1239496,1276312,1321351,1373519,1354539,1391398,1396190,1401269,1468476,1508072,1514924,1535110,1576234,1555075
 "22000","Louisiana",5,SAINC5N,712,"453","    Miscellaneous store retailers","Thousands of dollars",341981,366784,373412,381961,388265,321432,357598,343218,391731,432853,419038,398379,376547,385784,400898,428699,460013,477198,441751,426549,443782,448115
 "22000","Louisiana",5,SAINC5N,713,"454","    Nonstore retailers","Thousands of dollars",80713,82713,86326,97815,101651,73119,73310,71487,161209,148740,130853,103292,111070,100458,126520,140627,152723,142675,142969,130598,130621,140199
 "22000","Louisiana",5,SAINC5N,800,"48-49","   Transportation and warehousing","Thousands of dollars",3183135,3250396,3428013,3760159,3763191,3853898,4081232,4482142,5037866,5797426,6209334,5803083,6235817,6503302,7043703,7567884,7611904,6926981,6111285,6366265,6485412,6900275
 "22000","Louisiana",5,SAINC5N,801,"481","    Air transportation","Thousands of dollars",151406,156059,158532,186262,185573,192537,199312,213147,219262,268148,282497,259929,335867,394892,460472,530722,455017,314015,339569,423849,242401,246733
 "22000","Louisiana",5,SAINC5N,802,"482","    Rail transportation","Thousands of dollars",276220,273480,280881,(D),(D),(D),(D),292559,(D),(D),(D),301410,300982,325630,375323,370927,392286,411744,(D),(D),(D),(D)
 "22000","Louisiana",5,SAINC5N,803,"483","    Water transportation","Thousands of dollars",192779,223641,251029,300151,356161,327864,368913,509406,712256,930934,1075213,902203,893728,886183,1033327,1240694,1460466,1285670,867983,865877,792492,799652
 "22000","Louisiana",5,SAINC5N,804,"484","    Truck transportation","Thousands of dollars",834757,893471,955004,976980,982433,997021,1041963,1079111,1187067,1233488,1206161,1129623,1348164,1420395,1471468,1480441,1461939,1487912,1360194,1454061,1545466,1609261
 "22000","Louisiana",5,SAINC5N,805,"485","    Transit and ground passenger transportation","Thousands of dollars",166125,163640,164889,174216,181364,201040,204530,168530,140033,130258,140148,151534,204465,243019,271800,283197,310225,311231,303059,306617,303808,340425
 "22000","Louisiana",5,SAINC5N,806,"486","    Pipeline transportation","Thousands of dollars",177035,190514,187584,242714,202184,225129,258037,273504,314516,383083,532663,567114,644223,941242,1001430,1086462,672984,487162,440970,490302,554327,564066
 "22000","Louisiana",5,SAINC5N,807,"487","    Scenic and sightseeing transportation","Thousands of dollars",40268,49108,49161,47869,23794,33176,36822,33441,18859,16230,17827,14601,20824,22735,27636,31581,38647,50730,41986,34685,33850,38029
 "22000","Louisiana",5,SAINC5N,808,"488","    Support activities for transportation","Thousands of dollars",1007997,943963,1000109,1128502,1126894,1110363,1135552,1295305,1538977,1878068,1942022,1811829,1815260,1611804,1713186,1831574,2036354,1761738,1503317,1496554,1633949,1863906
 "22000","Louisiana",5,SAINC5N,809,"492","    Couriers and messengers","Thousands of dollars",173285,187624,193286,(D),(D),(D),(D),246598,(D),(D),(D),253464,254050,247713,260388,266736,279712,296420,(D),(D),(D),(D)
 "22000","Louisiana",5,SAINC5N,811,"493","    Warehousing and storage","Thousands of dollars",163263,168896,187538,222210,225705,270001,309403,370541,342033,378448,412424,411376,418254,409689,428673,445550,504274,520359,555722,566660,585138,593839
 "22000","Louisiana",5,SAINC5N,900,"51","   Information","Thousands of dollars",1048074,1100039,1209837,1368174,1393036,1411628,1531311,1617340,1520459,1664120,1598732,1648512,1646552,1579665,1742962,1778047,1834945,1869174,1670449,1664900,1752858,1779613
 "22000","Louisiana",5,SAINC5N,901,"511","    Publishing industries (except Internet)","Thousands of dollars",197569,209809,230410,235285,236439,249347,259463,261610,243060,260138,260680,240951,229121,220812,235235,228022,223408,226880,215381,201751,215540,223101
 "22000","Louisiana",5,SAINC5N,902,"512","    Motion picture and sound recording industries","Thousands of dollars",52851,46320,44015,45009,49866,62630,87170,117057,59693,204585,128548,245958,290375,267186,367176,412046,430303,474367,296242,263823,343986,372913
 "22000","Louisiana",5,SAINC5N,903,"515","    Broadcasting (except Internet)","Thousands of dollars",179791,185855,188488,203985,216676,232544,273538,295094,310813,305982,303574,277207,265747,267276,274508,273047,274225,209062,217199,206373,215903,221228
 "22000","Louisiana",5,SAINC5N,904,"516","    Internet publishing and broadcasting 9/","Thousands of dollars",(T),(T),(T),8379,7897,6670,7024,6928,6248,(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA)
 "22000","Louisiana",5,SAINC5N,905,"517","    Telecommunications","Thousands of dollars",515504,536657,598637,709723,729200,714172,757577,805032,783561,778907,791914,778389,751724,687549,716071,706508,749226,775405,751634,781199,750579,714604
 "22000","Louisiana",5,SAINC5N,906,"518","    Data processing, hosting, and related services","Thousands of dollars",93800,110988,135902,156158,142957,138835,137795,123655,108943,95375,89233,85876,85056,111232,116846,124255,126675,152906,159263,185540,198492,216705
